SECTION,ROW,SEAT#,Position X,Position Y,Position Z,X_Axis,Y_Axis,Z_AXIS,Xsquare,Ysquare,Zsquare,Distance,coord,angle,Distance Score,Seat Score,Sales,Price per Seat,Customer 
SEC_204,ROW_J,SEAT_19,"92'-6 7/16""","112'-5""","36'-5 7/16""",92.53645833,117,36.453125,8562.996121,13689,1328.830322,153.5604977,"(92.53645833, 117.0)",0.574,0.269361899,0.42168095,Open,,
SEC_209,ROW_J,SEAT_18,"-92'-6 7/16""","112'-5""","36'-5 7/16""",-92.53645833,117,36.453125,8562.996121,13689,1328.830322,153.5604977,"(-92.53645833, 117.0)",0.574,0.269361899,0.42168095,Open,,
SEC_204,ROW_J,SEAT_20,"90'-5 1/2""","112'-9 7/8""","36'-5 7/16""",90.45833333,112.8229167,36.453125,8182.710069,12729.01053,1328.830322,149.1326621,"(90.45833333, 112.82291670000001)",0.5698,0.300050086,0.434925043,Open,,
SEC_204,ROW_J,SEAT_21,"88'-9 1/2""","112'-9 7/8""","36'-5 7/16""",88.79166667,112.8229167,36.453125,7883.960069,12729.01053,1328.830322,148.1276508,"(88.79166667, 112.82291670000001)",0.5756,0.30701556,0.44130778,Open,,
SEC_204,ROW_J,SEAT_22,"87'-1 15/16""","112'-9 7/8""","36'-5 7/16""",87.16145833,112.8229167,36.453125,7597.119819,12729.01053,1328.830322,147.1562458,"(87.16145833, 112.82291670000001)",0.5812,0.313748118,0.447474059,Open,,
SEC_204,ROW_J,SEAT_23,"85'-6 15/16""","112'-9 7/8""","36'-5 7/16""",85.578125,112.8229167,36.453125,7323.615479,12729.01053,1328.830322,146.2239937,"(85.578125, 112.82291670000001)",0.5869,0.320209317,0.453554659,Open,,
SEC_204,ROW_J,SEAT_24,"83'-11 15/16""","112'-9 7/8""","36'-5 7/16""",83.99479167,112.8229167,36.453125,7055.125027,12729.01053,1328.830322,145.303014,"(83.99479167, 112.82291670000001)",0.5926,0.32659239,0.459596195,Open,,
SEC_204,ROW_J,SEAT_25,"82'-4 7/8""","112'-9 7/8""","36'-5 7/16""",82.40625,112.8229167,36.453125,6790.790039,12729.01053,1328.830322,144.3905499,"(82.40625, 112.82291670000001)",0.5984,0.332916443,0.465658222,Open,,
SEC_205,ROW_J,SEAT_01,"80'-9 7/8""","112'-9 7/8""","36'-5 7/16""",80.82291667,112.8229167,36.453125,6532.343859,12729.01053,1328.830322,143.4928037,"(80.82291667, 112.82291670000001)",0.6042,0.339138491,0.471669246,Open,,
SEC_205,ROW_J,SEAT_02,"79'-2 7/8""","112'-9 7/8""","36'-5 7/16""",79.23958333,112.8229167,36.453125,6278.911567,12729.01053,1328.830322,142.6069859,"(79.23958333, 112.82291670000001)",0.6102,0.345277865,0.477738933,Open,,
SEC_205,ROW_J,SEAT_03,"77'-7 7/8""","112'-9 7/8""","36'-5 7/16""",77.65625,112.8229167,36.453125,6030.493164,12729.01053,1328.830322,141.73332,"(77.65625, 112.82291670000001)",0.6162,0.351333019,0.48376651,Open,,
SEC_205,ROW_J,SEAT_04,"76'-0 13/16""","112'-9 7/8""","36'-5 7/16""",76.06770833,112.8229167,36.453125,5786.296251,12729.01053,1328.830322,140.8692198,"(76.06770833, 112.82291670000001)",0.6223,0.357321874,0.489810937,Open,,
SEC_205,ROW_J,SEAT_05,"74'-5 13/16""","112'-9 7/8""","36'-5 7/16""",74.484375,112.8229167,36.453125,5547.922119,12729.01053,1328.830322,140.0205805,"(74.484375, 112.82291670000001)",0.6286,0.363203575,0.495901788,Open,,
SEC_205,ROW_J,SEAT_06,"72'-10 13/16""","112'-9 7/8""","36'-5 7/16""",72.90104167,112.8229167,36.453125,5314.561876,12729.01053,1328.830322,139.1847791,"(72.90104167, 112.82291670000001)",0.6348,0.368996299,0.50189815,Open,,
SEC_205,ROW_J,SEAT_07,"71'-3 13/16""","112'-9 7/8""","36'-5 7/16""",71.31770833,112.8229167,36.453125,5086.215522,12729.01053,1328.830322,138.3620482,"(71.31770833, 112.82291670000001)",0.6411,0.374698434,0.507899217,Open,,
SEC_205,ROW_J,SEAT_08,"69'-8 3/4""","112'-9 7/8""","36'-5 7/16""",69.72916667,112.8229167,36.453125,4862.156684,12729.01053,1328.830322,137.5499819,"(69.72916667, 112.82291670000001)",0.6476,0.380326657,0.513963329,Open,,
SEC_205,ROW_J,SEAT_09,"68'-1 3/4""","112'-9 7/8""","36'-5 7/16""",68.14583333,112.8229167,36.453125,4643.854601,12729.01053,1328.830322,136.7541423,"(68.14583333, 112.82291670000001)",0.6541,0.385842416,0.519971208,Open,,
SEC_205,ROW_J,SEAT_10,"66'-6 3/4""","112'-9 7/8""","36'-5 7/16""",66.5625,112.8229167,36.453125,4430.566406,12729.01053,1328.830322,135.9720826,"(66.5625, 112.82291670000001)",0.6607,0.39126267,0.525981335,Open,,
SEC_205,ROW_J,SEAT_11,"64'-11 11/16""","112'-9 7/8""","36'-5 7/16""",64.97395833,112.8229167,36.453125,4221.615262,12729.01053,1328.830322,135.2015389,"(64.97395833, 112.82291670000001)",0.6673,0.39660311,0.531951555,Open,,
SEC_205,ROW_J,SEAT_12,"63'-4 11/16""","112'-9 7/8""","36'-5 7/16""",63.390625,112.8229167,36.453125,4018.371338,12729.01053,1328.830322,134.4478047,"(63.390625, 112.82291670000001)",0.6741,0.401827047,0.537963524,Open,,
SEC_205,ROW_J,SEAT_13,"61'-9 11/16""","112'-9 7/8""","36'-5 7/16""",61.80729167,112.8229167,36.453125,3820.141303,12729.01053,1328.830322,133.7085717,"(61.80729167, 112.82291670000001)",0.6809,0.40695048,0.54392524,Open,,
SEC_205,ROW_J,SEAT_14,"60'-2 11/16""","112'-9 7/8""","36'-5 7/16""",60.22395833,112.8229167,36.453125,3626.925157,12729.01053,1328.830322,132.9840818,"(60.22395833, 112.82291670000001)",0.6879,0.411971733,0.549935867,Open,,
SEC_205,ROW_J,SEAT_15,"58'-7 5/8""","112'-9 7/8""","36'-5 7/16""",58.63541667,112.8229167,36.453125,3438.112088,12729.01053,1328.830322,132.2722682,"(58.63541667, 112.82291670000001)",0.6949,0.41690513,0.555902565,Open,,
SEC_205,ROW_J,SEAT_16,"57'-0 5/8""","112'-9 7/8""","36'-5 7/16""",57.05208333,112.8229167,36.453125,3254.940213,12729.01053,1328.830322,131.5780417,"(57.05208333, 112.82291670000001)",0.702,0.421716634,0.561858317,Open,,
SEC_205,ROW_J,SEAT_17,"55'-5 5/8""","112'-9 7/8""","36'-5 7/16""",55.46875,112.8229167,36.453125,3076.782227,12729.01053,1328.830322,130.899286,"(55.46875, 112.82291670000001)",0.7091,0.426420915,0.567760458,Open,,
SEC_205,ROW_J,SEAT_18,"53'-10 9/16""","112'-9 7/8""","36'-5 7/16""",53.88020833,112.8229167,36.453125,2903.07685,12729.01053,1328.830322,130.2340881,"(53.88020833, 112.82291670000001)",0.7163,0.43103123,0.573665615,Open,,
SEC_205,ROW_J,SEAT_19,"52'-3 9/16""","112'-9 7/8""","36'-5 7/16""",52.296875,112.8229167,36.453125,2734.963135,12729.01053,1328.830322,129.5870518,"(52.296875, 112.82291670000001)",0.7237,0.435515672,0.579607836,Open,,
SEC_205,ROW_J,SEAT_20,"50'-8 9/16""","112'-9 7/8""","36'-5 7/16""",50.71354167,112.8229167,36.453125,2571.863308,12729.01053,1328.830322,128.9562102,"(50.71354167, 112.82291670000001)",0.7311,0.439887873,0.585493937,Open,,
SEC_205,ROW_J,SEAT_21,"49'-1 9/16""","112'-9 7/8""","36'-5 7/16""",49.13020833,112.8229167,36.453125,2413.777371,12729.01053,1328.830322,128.3418023,"(49.13020833, 112.82291670000001)",0.7386,0.444146175,0.591373088,Open,,
SEC_205,ROW_J,SEAT_22,"47'-6 1/2""","112'-9 7/8""","36'-5 7/16""",47.54166667,112.8229167,36.453125,2260.210069,12729.01053,1328.830322,127.7421266,"(47.54166667, 112.82291670000001)",0.7461,0.448302373,0.597201187,Open,,
SEC_205,ROW_J,SEAT_23,"45'-11 1/2""","112'-9 7/8""","36'-5 7/16""",45.95833333,112.8229167,36.453125,2112.168403,12729.01053,1328.830322,127.1613512,"(45.95833333, 112.82291670000001)",0.7538,0.452327578,0.603063789,Open,,
SEC_206,ROW_J,SEAT_01,"44'-4 1/2""","112'-9 7/8""","36'-5 7/16""",44.375,112.8229167,36.453125,1969.140625,12729.01053,1328.830322,126.5977151,"(44.375, 112.82291670000001)",0.7614,0.456233994,0.608816997,Open,,
SEC_206,ROW_J,SEAT_02,"42'-9 1/2""","112'-9 7/8""","36'-5 7/16""",42.79166667,112.8229167,36.453125,1831.126736,12729.01053,1328.830322,126.0514482,"(42.79166667, 112.82291670000001)",0.7692,0.460020029,0.614610015,Open,,
SEC_206,ROW_J,SEAT_03,"41'-2 7/16""","112'-9 7/8""","36'-5 7/16""",41.203125,112.8229167,36.453125,1697.69751,12729.01053,1328.830322,125.5210674,"(41.203125, 112.82291670000001)",0.7771,0.463695962,0.620397981,Open,,
SEC_206,ROW_J,SEAT_04,"38'-0 7/16""","112'-9 7/8""","36'-5 7/16""",38.03645833,112.8229167,36.453125,1446.772163,12729.01053,1328.830322,124.5175209,"(38.03645833, 112.82291670000001)",0.793,0.470651284,0.631825642,Open,,
SEC_206,ROW_J,SEAT_04,"39'-7 7/16""","112'-9 7/8""","36'-5 7/16""",39.61979167,112.8229167,36.453125,1569.727892,12729.01053,1328.830322,125.0102745,"(39.61979167, 112.82291670000001)",0.785,0.467236136,0.626118068,Open,,
SEC_206,ROW_J,SEAT_06,"36'-5 3/8""","112'-9 7/8""","36'-5 7/16""",36.44791667,112.8229167,36.453125,1328.450629,12729.01053,1328.830322,124.0414909,"(36.44791667, 112.82291670000001)",0.8011,0.473950525,0.637525263,Open,,
SEC_206,ROW_J,SEAT_07,"34'-10 3/8""","112'-9 7/8""","36'-5 7/16""",34.86458333,112.8229167,36.453125,1215.539171,12729.01053,1328.830322,123.585517,"(34.86458333, 112.82291670000001)",0.8092,0.477110763,0.643155382,Open,,
SEC_206,ROW_J,SEAT_08,"33'-3 3/8""","112'-9 7/8""","36'-5 7/16""",33.28125,112.8229167,36.453125,1107.641602,12729.01053,1328.830322,123.1482133,"(33.28125, 112.82291670000001)",0.8173,0.480141602,0.648720801,Open,,
SEC_206,ROW_J,SEAT_09,"31'-8 3/8""","112'-9 7/8""","36'-5 7/16""",31.69791667,112.8229167,36.453125,1004.757921,12729.01053,1328.830322,122.7297795,"(31.69791667, 112.82291670000001)",0.8257,0.483041659,0.65437083,Open,,
SEC_206,ROW_J,SEAT_10,"30'-1 5/16""","112'-9 7/8""","36'-5 7/16""",30.109375,112.8229167,36.453125,906.5744629,12729.01053,1328.830322,122.329127,"(30.109375, 112.82291670000001)",0.834,0.485818478,0.659909239,Open,,
SEC_206,ROW_J,SEAT_11,"28'-6 5/16""","112'-9 7/8""","36'-5 7/16""",28.52604167,112.8229167,36.453125,813.7350532,12729.01053,1328.830322,121.9490709,"(28.52604167, 112.82291670000001)",0.8423,0.488452549,0.665376275,Open,,
SEC_206,ROW_J,SEAT_12,"26'-11 5/16""","112'-9 7/8""","36'-5 7/16""",26.94270833,112.8229167,36.453125,725.9095323,12729.01053,1328.830322,121.5884467,"(26.94270833, 112.82291670000001)",0.8508,0.490951942,0.670875971,Open,,
SEC_206,ROW_J,SEAT_13,"25'-4 1/4""","112'-9 7/8""","36'-5 7/16""",25.35416667,112.8229167,36.453125,642.8337674,12729.01053,1328.830322,121.2463386,"(25.35416667, 112.82291670000001)",0.8592,0.493323005,0.676261503,Open,,
SEC_206,ROW_J,SEAT_14,"23'-9 1/4""","112'-9 7/8""","36'-5 7/16""",23.77083333,112.8229167,36.453125,565.0525174,12729.01053,1328.830322,120.925156,"(23.77083333, 112.82291670000001)",0.8678,0.495549039,0.68167452,Open,,
SEC_206,ROW_J,SEAT_15,"22'-2 1/4""","112'-9 7/8""","36'-5 7/16""",22.1875,112.8229167,36.453125,492.2851563,12729.01053,1328.830322,120.6239031,"(22.1875, 112.82291670000001)",0.8763,0.497636945,0.686968473,Open,,
SEC_206,ROW_J,SEAT_16,"20'-7 1/4""","112'-9 7/8""","36'-5 7/16""",20.60416667,112.8229167,36.453125,424.531684,12729.01053,1328.830322,120.3427294,"(20.60416667, 112.82291670000001)",0.885,0.499585688,0.692292844,Open,,
SEC_206,ROW_J,SEAT_17,"19'-0 3/16""","112'-9 7/8""","36'-5 7/16""",19.015625,112.8229167,36.453125,361.5939941,12729.01053,1328.830322,120.0809512,"(19.015625, 112.82291670000001)",0.8937,0.501400005,0.697550003,Open,,
SEC_206,ROW_J,SEAT_18,"17'-5 3/16""","112'-9 7/8""","36'-5 7/16""",17.43229167,112.8229167,36.453125,303.8847928,12729.01053,1328.830322,119.8404174,"(17.43229167, 112.82291670000001)",0.9024,0.503067083,0.702733542,Open,,
SEC_206,ROW_J,SEAT_19,"15'-10 3/16""","112'-9 7/8""","36'-5 7/16""",15.84895833,112.8229167,36.453125,251.1894803,12729.01053,1328.830322,119.6203592,"(15.84895833, 112.82291670000001)",0.9111,0.504592249,0.707846125,Open,,
SEC_206,ROW_J,SEAT_20,"14'-3 3/16""","112'-9 7/8""","36'-5 7/16""",14.265625,112.8229167,36.453125,203.5080566,12729.01053,1328.830322,119.4208897,"(14.265625, 112.82291670000001)",0.9199,0.505974721,0.712937361,Open,,
SEC_206,ROW_J,SEAT_21,"12'-8 1/8""","112'-9 7/8""","36'-5 7/16""",12.67708333,112.8229167,36.453125,160.7084418,12729.01053,1328.830322,119.2415586,"(12.67708333, 112.82291670000001)",0.9288,0.507217618,0.718008809,Open,,
SEC_206,ROW_J,SEAT_22,"11'-1 1/8""","112'-9 7/8""","36'-5 7/16""",11.09375,112.8229167,36.453125,123.0712891,12729.01053,1328.830322,119.083635,"(11.09375, 112.82291670000001)",0.9376,0.508312146,0.722956073,Open,,
SEC_206,ROW_J,SEAT_23,"9'-6 1/8""","112'-9 7/8""","36'-5 7/16""",9.510416667,112.8229167,36.453125,90.44802517,12729.01053,1328.830322,118.9465799,"(9.510416667000001, 112.82291670000001)",0.9464,0.50926204,0.72783102,Open,,
SEC_207,ROW_J,SEAT_01,"7'-11 1/16""","112'-9 7/8""","36'-5 7/16""",7.921875,112.8229167,36.453125,62.75610352,12729.01053,1328.830322,118.830118,"(7.921875, 112.82291670000001)",0.9553,0.510069207,0.732684604,Open,,
SEC_207,ROW_J,SEAT_02,"6'-4 1/16""","112'-9 7/8""","36'-5 7/16""",6.338541667,112.8229167,36.453125,40.17711046,12729.01053,1328.830322,118.7350747,"(6.338541667, 112.82291670000001)",0.9642,0.510727928,0.737463964,Open,,
SEC_207,ROW_J,SEAT_03,"4'-9 1/16""","112'-9 7/8""","36'-5 7/16""",4.755208333,112.8229167,36.453125,22.61200629,12729.01053,1328.830322,118.661084,"(4.755208333, 112.82291670000001)",0.9732,0.511240738,0.742220369,Open,,
SEC_207,ROW_J,SEAT_04,"3'-2 1/16""","112'-9 7/8""","36'-5 7/16""",3.171875,112.8229167,36.453125,10.06079102,12729.01053,1328.830322,118.6081854,"(3.171875, 112.82291670000001)",0.9821,0.511607365,0.746853683,Open,,
SEC_207,ROW_J,SEAT_05,"1'-7""","112'-9 7/8""","36'-5 7/16""",8,112.8229167,36.453125,64,12729.01053,1328.830322,118.8353518,"(8.0, 112.82291670000001)",0.9549,0.510032933,0.732466467,Open,,
SEC_207,ROW_J,SEAT_06,"0'-0""","112'-9 7/8""","36'-5 7/16""",0,112.8229167,36.453125,0,12729.01053,1328.830322,118.5657659,"(0.0, 112.82291670000001)",1,0.511901363,0.755950682,Open,,
SEC_207,ROW_J,SEAT_07,"-1'-7""","112'-9 7/8""","36'-5 7/16""",-8,112.8229167,36.453125,64,12729.01053,1328.830322,118.8353518,"(-8.0, 112.82291670000001)",0.9549,0.510032933,0.732466467,Open,,
SEC_207,ROW_J,SEAT_08,"-3'-2 1/16""","112'-9 7/8""","36'-5 7/16""",-3.171875,112.8229167,36.453125,10.06079102,12729.01053,1328.830322,118.6081854,"(-3.171875, 112.82291670000001)",0.9821,0.511607365,0.746853683,Open,,
SEC_207,ROW_J,SEAT_09,"-4'-9 1/16""","112'-9 7/8""","36'-5 7/16""",-4.755208333,112.8229167,36.453125,22.61200629,12729.01053,1328.830322,118.661084,"(-4.755208333, 112.82291670000001)",0.9732,0.511240738,0.742220369,Open,,
SEC_207,ROW_J,SEAT_10,"-6'-4 1/16""","112'-9 7/8""","36'-5 7/16""",-6.338541667,112.8229167,36.453125,40.17711046,12729.01053,1328.830322,118.7350747,"(-6.338541667, 112.82291670000001)",0.9642,0.510727928,0.737463964,Open,,
SEC_207,ROW_J,SEAT_11,"-7'-11 1/16""","112'-9 7/8""","36'-5 7/16""",-7.921875,112.8229167,36.453125,62.75610352,12729.01053,1328.830322,118.830118,"(-7.921875, 112.82291670000001)",0.9553,0.510069207,0.732684604,Open,,
SEC_207,ROW_J,SEAT_12,"-9'-6 1/8""","112'-9 7/8""","36'-5 7/16""",-9.510416667,112.8229167,36.453125,90.44802517,12729.01053,1328.830322,118.9465799,"(-9.510416667000001, 112.82291670000001)",0.9464,0.50926204,0.72783102,Open,,
SEC_207,ROW_J,SEAT_13,"-11'-1 1/8""","112'-9 7/8""","36'-5 7/16""",-11.09375,112.8229167,36.453125,123.0712891,12729.01053,1328.830322,119.083635,"(-11.09375, 112.82291670000001)",0.9376,0.508312146,0.722956073,Open,,
SEC_207,ROW_J,SEAT_14,"-12'-8 1/8""","112'-9 7/8""","36'-5 7/16""",-12.67708333,112.8229167,36.453125,160.7084418,12729.01053,1328.830322,119.2415586,"(-12.67708333, 112.82291670000001)",0.9288,0.507217618,0.718008809,Open,,
SEC_207,ROW_J,SEAT_15,"-14'-3 3/16""","112'-9 7/8""","36'-5 7/16""",-14.265625,112.8229167,36.453125,203.5080566,12729.01053,1328.830322,119.4208897,"(-14.265625, 112.82291670000001)",0.9199,0.505974721,0.712937361,Open,,
SEC_207,ROW_J,SEAT_16,"-15'-10 3/16""","112'-9 7/8""","36'-5 7/16""",-15.84895833,112.8229167,36.453125,251.1894803,12729.01053,1328.830322,119.6203592,"(-15.84895833, 112.82291670000001)",0.9111,0.504592249,0.707846125,Open,,
SEC_207,ROW_J,SEAT_17,"-17'-5 3/16""","112'-9 7/8""","36'-5 7/16""",-17.43229167,112.8229167,36.453125,303.8847928,12729.01053,1328.830322,119.8404174,"(-17.43229167, 112.82291670000001)",0.9024,0.503067083,0.702733542,Open,,
SEC_207,ROW_J,SEAT_18,"-19'-0 3/16""","112'-9 7/8""","36'-5 7/16""",-19.015625,112.8229167,36.453125,361.5939941,12729.01053,1328.830322,120.0809512,"(-19.015625, 112.82291670000001)",0.8937,0.501400005,0.697550003,Open,,
SEC_207,ROW_J,SEAT_19,"-20'-7 1/4""","112'-9 7/8""","36'-5 7/16""",-20.60416667,112.8229167,36.453125,424.531684,12729.01053,1328.830322,120.3427294,"(-20.60416667, 112.82291670000001)",0.885,0.499585688,0.692292844,Open,,
SEC_207,ROW_J,SEAT_20,"-22'-2 1/4""","112'-9 7/8""","36'-5 7/16""",-22.1875,112.8229167,36.453125,492.2851563,12729.01053,1328.830322,120.6239031,"(-22.1875, 112.82291670000001)",0.8763,0.497636945,0.686968473,Open,,
SEC_207,ROW_J,SEAT_21,"-23'-9 1/4""","112'-9 7/8""","36'-5 7/16""",-23.77083333,112.8229167,36.453125,565.0525174,12729.01053,1328.830322,120.925156,"(-23.77083333, 112.82291670000001)",0.8678,0.495549039,0.68167452,Open,,
SEC_207,ROW_J,SEAT_22,"-25'-4 1/4""","112'-9 7/8""","36'-5 7/16""",-25.35416667,112.8229167,36.453125,642.8337674,12729.01053,1328.830322,121.2463386,"(-25.35416667, 112.82291670000001)",0.8592,0.493323005,0.676261503,Open,,
SEC_207,ROW_J,SEAT_23,"-26'-11 5/16""","112'-9 7/8""","36'-5 7/16""",-26.94270833,112.8229167,36.453125,725.9095323,12729.01053,1328.830322,121.5884467,"(-26.94270833, 112.82291670000001)",0.8508,0.490951942,0.670875971,Open,,
SEC_208,ROW_J,SEAT_01,"-28'-6 5/16""","112'-9 7/8""","36'-5 7/16""",-28.52604167,112.8229167,36.453125,813.7350532,12729.01053,1328.830322,121.9490709,"(-28.52604167, 112.82291670000001)",0.8423,0.488452549,0.665376275,Open,,
SEC_208,ROW_J,SEAT_02,"-30'-1 5/16""","112'-9 7/8""","36'-5 7/16""",-30.109375,112.8229167,36.453125,906.5744629,12729.01053,1328.830322,122.329127,"(-30.109375, 112.82291670000001)",0.834,0.485818478,0.659909239,Open,,
SEC_208,ROW_J,SEAT_03,"-31'-8 3/8""","112'-9 7/8""","36'-5 7/16""",-31.69791667,112.8229167,36.453125,1004.757921,12729.01053,1328.830322,122.7297795,"(-31.69791667, 112.82291670000001)",0.8257,0.483041659,0.65437083,Open,,
SEC_208,ROW_J,SEAT_04,"-33'-3 3/8""","112'-9 7/8""","36'-5 7/16""",-33.28125,112.8229167,36.453125,1107.641602,12729.01053,1328.830322,123.1482133,"(-33.28125, 112.82291670000001)",0.8173,0.480141602,0.648720801,Open,,
SEC_208,ROW_J,SEAT_05,"-34'-10 3/8""","112'-9 7/8""","36'-5 7/16""",-34.86458333,112.8229167,36.453125,1215.539171,12729.01053,1328.830322,123.585517,"(-34.86458333, 112.82291670000001)",0.8092,0.477110763,0.643155382,Open,,
SEC_208,ROW_J,SEAT_06,"-36'-5 3/8""","112'-9 7/8""","36'-5 7/16""",-36.44791667,112.8229167,36.453125,1328.450629,12729.01053,1328.830322,124.0414909,"(-36.44791667, 112.82291670000001)",0.8011,0.473950525,0.637525263,Open,,
SEC_208,ROW_J,SEAT_07,"-38'-0 7/16""","112'-9 7/8""","36'-5 7/16""",-38.03645833,112.8229167,36.453125,1446.772163,12729.01053,1328.830322,124.5175209,"(-38.03645833, 112.82291670000001)",0.793,0.470651284,0.631825642,Open,,
SEC_208,ROW_J,SEAT_08,"-39'-7 7/16""","112'-9 7/8""","36'-5 7/16""",-39.61979167,112.8229167,36.453125,1569.727892,12729.01053,1328.830322,125.0102745,"(-39.61979167, 112.82291670000001)",0.785,0.467236136,0.626118068,Open,,
SEC_208,ROW_J,SEAT_09,"-41'-2 7/16""","112'-9 7/8""","36'-5 7/16""",-41.203125,112.8229167,36.453125,1697.69751,12729.01053,1328.830322,125.5210674,"(-41.203125, 112.82291670000001)",0.7771,0.463695962,0.620397981,Open,,
SEC_208,ROW_J,SEAT_10,"-42'-9 1/2""","112'-9 7/8""","36'-5 7/16""",-42.79166667,112.8229167,36.453125,1831.126736,12729.01053,1328.830322,126.0514482,"(-42.79166667, 112.82291670000001)",0.7692,0.460020029,0.614610015,Open,,
SEC_208,ROW_J,SEAT_11,"-44'-4 1/2""","112'-9 7/8""","36'-5 7/16""",-44.375,112.8229167,36.453125,1969.140625,12729.01053,1328.830322,126.5977151,"(-44.375, 112.82291670000001)",0.7614,0.456233994,0.608816997,Open,,
SEC_208,ROW_J,SEAT_12,"-45'-11 1/2""","112'-9 7/8""","36'-5 7/16""",-45.95833333,112.8229167,36.453125,2112.168403,12729.01053,1328.830322,127.1613512,"(-45.95833333, 112.82291670000001)",0.7538,0.452327578,0.603063789,Open,,
SEC_208,ROW_J,SEAT_13,"-47'-6 1/2""","112'-9 7/8""","36'-5 7/16""",-47.54166667,112.8229167,36.453125,2260.210069,12729.01053,1328.830322,127.7421266,"(-47.54166667, 112.82291670000001)",0.7461,0.448302373,0.597201187,Open,,
SEC_208,ROW_J,SEAT_14,"-49'-1 9/16""","112'-9 7/8""","36'-5 7/16""",-49.13020833,112.8229167,36.453125,2413.777371,12729.01053,1328.830322,128.3418023,"(-49.13020833, 112.82291670000001)",0.7386,0.444146175,0.591373088,Open,,
SEC_208,ROW_J,SEAT_15,"-50'-8 9/16""","112'-9 7/8""","36'-5 7/16""",-50.71354167,112.8229167,36.453125,2571.863308,12729.01053,1328.830322,128.9562102,"(-50.71354167, 112.82291670000001)",0.7311,0.439887873,0.585493937,Open,,
SEC_208,ROW_J,SEAT_16,"-52'-3 9/16""","112'-9 7/8""","36'-5 7/16""",-52.296875,112.8229167,36.453125,2734.963135,12729.01053,1328.830322,129.5870518,"(-52.296875, 112.82291670000001)",0.7237,0.435515672,0.579607836,Open,,
SEC_208,ROW_J,SEAT_17,"-53'-10 9/16""","112'-9 7/8""","36'-5 7/16""",-53.88020833,112.8229167,36.453125,2903.07685,12729.01053,1328.830322,130.2340881,"(-53.88020833, 112.82291670000001)",0.7163,0.43103123,0.573665615,Open,,
SEC_208,ROW_J,SEAT_18,"-55'-5 5/8""","112'-9 7/8""","36'-5 7/16""",-55.46875,112.8229167,36.453125,3076.782227,12729.01053,1328.830322,130.899286,"(-55.46875, 112.82291670000001)",0.7091,0.426420915,0.567760458,Open,,
SEC_208,ROW_J,SEAT_19,"-57'-0 5/8""","112'-9 7/8""","36'-5 7/16""",-57.05208333,112.8229167,36.453125,3254.940213,12729.01053,1328.830322,131.5780417,"(-57.05208333, 112.82291670000001)",0.702,0.421716634,0.561858317,Open,,
SEC_208,ROW_J,SEAT_20,"-58'-7 5/8""","112'-9 7/8""","36'-5 7/16""",-58.63541667,112.8229167,36.453125,3438.112088,12729.01053,1328.830322,132.2722682,"(-58.63541667, 112.82291670000001)",0.6949,0.41690513,0.555902565,Open,,
SEC_208,ROW_J,SEAT_21,"-60'-2 11/16""","112'-9 7/8""","36'-5 7/16""",-60.22395833,112.8229167,36.453125,3626.925157,12729.01053,1328.830322,132.9840818,"(-60.22395833, 112.82291670000001)",0.6879,0.411971733,0.549935867,Open,,
SEC_208,ROW_J,SEAT_22,"-61'-9 11/16""","112'-9 7/8""","36'-5 7/16""",-61.80729167,112.8229167,36.453125,3820.141303,12729.01053,1328.830322,133.7085717,"(-61.80729167, 112.82291670000001)",0.6809,0.40695048,0.54392524,Open,,
SEC_208,ROW_J,SEAT_23,"-63'-4 11/16""","112'-9 7/8""","36'-5 7/16""",-63.390625,112.8229167,36.453125,4018.371338,12729.01053,1328.830322,134.4478047,"(-63.390625, 112.82291670000001)",0.6741,0.401827047,0.537963524,Open,,
SEC_209,ROW_J,SEAT_01,"-64'-11 11/16""","112'-9 7/8""","36'-5 7/16""",-64.97395833,112.8229167,36.453125,4221.615262,12729.01053,1328.830322,135.2015389,"(-64.97395833, 112.82291670000001)",0.6673,0.39660311,0.531951555,Open,,
SEC_209,ROW_J,SEAT_02,"-66'-6 3/4""","112'-9 7/8""","36'-5 7/16""",-66.5625,112.8229167,36.453125,4430.566406,12729.01053,1328.830322,135.9720826,"(-66.5625, 112.82291670000001)",0.6607,0.39126267,0.525981335,Open,,
SEC_209,ROW_J,SEAT_03,"-68'-1 3/4""","112'-9 7/8""","36'-5 7/16""",-68.14583333,112.8229167,36.453125,4643.854601,12729.01053,1328.830322,136.7541423,"(-68.14583333, 112.82291670000001)",0.6541,0.385842416,0.519971208,Open,,
SEC_209,ROW_J,SEAT_04,"-69'-8 3/4""","112'-9 7/8""","36'-5 7/16""",-69.72916667,112.8229167,36.453125,4862.156684,12729.01053,1328.830322,137.5499819,"(-69.72916667, 112.82291670000001)",0.6476,0.380326657,0.513963329,Open,,
SEC_209,ROW_J,SEAT_05,"-71'-3 13/16""","112'-9 7/8""","36'-5 7/16""",-71.31770833,112.8229167,36.453125,5086.215522,12729.01053,1328.830322,138.3620482,"(-71.31770833, 112.82291670000001)",0.6411,0.374698434,0.507899217,Open,,
SEC_209,ROW_J,SEAT_06,"-72'-10 13/16""","112'-9 7/8""","36'-5 7/16""",-72.90104167,112.8229167,36.453125,5314.561876,12729.01053,1328.830322,139.1847791,"(-72.90104167, 112.82291670000001)",0.6348,0.368996299,0.50189815,Open,,
